,0,0,0.0,0.0,0
12110916,8389,8389.5,8388.0,8389.5,555
12110917,8389.5,8390.75,8388.75,8389.25,526
12110918,8389.25,8389.5,8386.75,8387.5,486
12110919,8387.5,8389.25,8387.0,8388.25,305
12110920,8388.25,8389.75,8387.25,8388.25,363
12110921,8388.25,8389,8388.0,8388.25,218
12110922,8388.25,8388.25,8385.5,8386.0,1006
12110923,8386,8388.25,8385.5,8386.5,858
12110924,8386.5,8388.75,8386.25,8388.0,407
12110925,8388,8388,8386.5,8387.5,285
12110926,8387.5,8387.5,8384.75,8387.0,513
12110927,8387,8389.25,8386.75,8388.25,552
12110928,8388.25,8388.75,8387.0,8387.75,351
12110929,8387.75,8388,8386.0,8387.25,374
12110930,8387.25,8387.25,8383.75,8386.25,968
12110931,8386.25,8386.5,8382.75,8383.75,1148
12110932,8383.75,8385.75,8382.0,8385.75,843
12110933,8385.75,8385.75,8383.0,8384.75,463
12110934,8384.75,8385.75,8383.75,8384.0,342
12110935,8384,8385.25,8382.5,8384.75,852
12110936,8384.75,8385,8382.5,8383.75,419
12110937,8383.75,8385,8383.25,8383.25,275
12110938,8383.25,8385,8383.25,8384.5,348
12110939,8384.5,8385,8383.0,8384.0,325
12110940,8384,8387,8383.75,8386.5,543
12110941,8386.5,8388.5,8386.25,8388.0,638
12110942,8388,8390.25,8387.25,8388.75,756
12110943,8388.75,8389.75,8388.0,8388.5,514
12110944,8388.5,8388.5,8384.25,8385.0,908
12110945,8385,8386.5,8384.25,8385.5,626
12110946,8385.5,8387.5,8385.0,8386.75,425
12110947,8386.75,8388.5,8384.75,8385.5,637
12110948,8385.5,8386,8383.0,8383.5,612
12110949,8383.5,8385.5,8383.0,8383.25,496
12110950,8383.25,8385,8382.25,8384.75,564
12110951,8384.75,8384.75,8382.5,8383.0,307
12110952,8383,8383.75,8381.0,8381.0,545
12110953,8381,8381.5,8378.5,8379.25,1074
12110954,8379.25,8380.75,8378.75,8380.0,516
12110955,8380,8380.25,8378.75,8378.75,427
12110956,8378.75,8381.75,8378.5,8381.25,453
12110957,8381.25,8382.25,8379.75,8381.0,467
12110958,8381,8381.5,8379.25,8379.5,421
12110959,8379.5,8380.25,8377.75,8379.25,717
12111000,8379.25,8380.75,8378.0,8378.0,561
12111001,8378,8378.5,8372.75,8374.5,1783
12111002,8374.5,8374.75,8370.75,8373.0,1059
12111003,8373,8374.25,8372.0,8373.75,903
12111004,8373.75,8377,8373.75,8376.0,966
12111005,8376,8380.25,8374.75,8380.25,881
12111006,8380.25,8380.75,8377.75,8378.0,623
12111007,8378,8378.75,8377.25,8378.5,344
12111008,8378.5,8379.25,8377.75,8379.25,322
12111009,8379.25,8379.75,8378.5,8379.0,193
12111010,8379,8380.25,8379.0,8380.0,290
12111011,8380,8380.5,8378.25,8380.25,336
12111012,8380.25,8382,8379.25,8382.0,531
12111013,8382,8382.25,8381.25,8381.75,414
12111014,8381.75,8383.75,8380.5,8380.75,490
12111015,8380.75,8383.75,8380.75,8382.75,367
12111016,8382.75,8384.5,8382.25,8384.25,305
12111017,8384.25,8384.75,8383.25,8383.5,392
12111018,8383.5,8385,8383.25,8384.25,361
12111019,8384.25,8385,8383.25,8384.0,367
12111020,8384,8385.5,8384.0,8384.25,282
12111021,8384.25,8384.25,8381.5,8382.0,574
12111022,8382,8383.75,8381.75,8383.5,227
12111023,8383.5,8385.5,8383.5,8385.0,416
12111024,8385,8386,8384.5,8385.25,507
12111025,8385.25,8386,8384.5,8385.25,350
12111026,8385.25,8385.75,8384.25,8385.0,276
12111027,8385,8385.5,8383.5,8384.0,301
12111028,8384,8384.5,8383.5,8383.5,165
12111029,8383.5,8384.75,8383.25,8384.0,335
12111030,8384,8386.5,8384.0,8385.25,518
12111031,8385.25,8386,8383.5,8385.75,663
12111032,8385.75,8385.75,8383.0,8384.5,437
12111033,8384.5,8385.5,8384.0,8384.75,300
12111034,8384.75,8385.75,8382.75,8383.0,470
12111035,8383,8384,8381.25,8383.5,490
12111036,8383.5,8384.25,8382.25,8383.0,271
12111037,8383,8384.75,8382.75,8384.75,258
12111038,8384.75,8385.5,8384.75,8385.0,243
12111039,8385,8385.5,8384.0,8385.25,602
12111040,8385.25,8387.5,8385.0,8387.25,798
12111041,8387.25,8387.5,8386.25,8386.25,312
12111042,8386.25,8387,8385.75,8386.25,202
12111043,8386.25,8386.75,8385.25,8386.75,330
12111044,8386.75,8387.25,8385.75,8386.75,243
12111045,8386.75,8386.75,8385.75,8386.25,220
12111046,8386.25,8387,8385.25,8386.0,214
12111047,8386,8387,8385.25,8385.5,242
12111048,8385.5,8385.75,8385.0,8385.25,171
12111049,8385.25,8386.25,8385.25,8386.25,144
12111050,8386.25,8386.25,8384.75,8385.0,209
12111051,8385,8385.5,8384.5,8384.75,228
12111052,8384.75,8385,8384.25,8384.5,212
12111053,8384.5,8385.25,8384.25,8385.0,177
12111054,8385,8385.75,8384.5,8385.5,158
12111055,8385.5,8386.25,8385.25,8385.25,167
12111056,8385.25,8385.25,8382.25,8382.5,615
12111057,8382.5,8383.25,8380.25,8381.75,596
12111058,8381.75,8382,8377.75,8377.75,572
12111059,8377.75,8378.25,8375.5,8378.0,754
12111100,8378,8379,8375.75,8379.0,542
12111101,8379,8380.25,8378.0,8378.5,436
12111102,8378.5,8379,8377.75,8378.5,250
12111103,8378.5,8380.25,8377.75,8380.25,260
12111104,8380.25,8380.25,8379.0,8379.5,187
12111105,8379.5,8379.5,8377.75,8378.25,184
12111106,8378.25,8379.5,8378.25,8379.25,124
12111107,8379.25,8379.5,8377.25,8377.75,196
12111108,8377.75,8378.5,8377.0,8377.75,173
12111109,8377.75,8379,8377.75,8378.5,184
12111110,8378.5,8378.75,8376.75,8377.25,184
12111111,8377.25,8378,8376.75,8377.75,265
12111112,8377.75,8378.5,8376.75,8377.5,195
12111113,8377.5,8378.25,8375.25,8377.0,367
12111114,8377,8377.25,8375.5,8376.25,238
12111115,8376.25,8379.25,8375.75,8379.0,445
12111116,8379,8379,8377.0,8378.0,218
12111117,8378,8379.5,8378.0,8379.0,210
12111118,8379,8379.75,8378.25,8379.5,231
12111119,8379.5,8381,8379.5,8379.75,408
12111120,8379.75,8380,8377.5,8378.25,294
12111121,8378.25,8379,8378.0,8378.25,168
12111122,8378.25,8378.5,8377.25,8378.0,124
12111123,8378,8378.25,8377.5,8378.0,85
12111124,8378,8378.25,8376.5,8376.75,164
12111125,8376.75,8377.75,8376.25,8376.75,157
12111126,8376.75,8378,8376.25,8377.75,175
12111127,8377.75,8378,8377.0,8377.0,121
12111128,8377,8378.5,8377.0,8377.75,92
12111129,8377.75,8378,8376.5,8377.0,116
12111130,8377,8377.25,8375.75,8376.75,254
12111131,8376.75,8376.75,8375.25,8376.0,262
12111132,8376,8378.25,8375.75,8378.0,206
12111133,8378,8378.5,8377.25,8377.75,200
12111134,8377.75,8379,8377.5,8377.75,178
12111135,8377.75,8378,8377.0,8377.75,130
12111136,8377.75,8377.75,8373.25,8374.75,832
12111137,8374.75,8375.75,8374.0,8374.25,203
12111138,8374.25,8375.5,8374.0,8375.25,152
12111139,8375.25,8375.75,8374.0,8374.75,190
12111140,8374.75,8375,8373.75,8374.75,181
12111141,8374.75,8375,8374.25,8374.25,121
12111142,8374.25,8374.75,8373.5,8374.25,211
12111143,8374.25,8375.75,8374.0,8374.0,254
12111144,8374,8374,8371.25,8372.5,417
12111145,8372.5,8375.5,8372.0,8373.5,412
12111146,8373.5,8374.5,8372.75,8374.5,227
12111147,8374.5,8375.25,8374.25,8375.25,139
12111148,8375.25,8376,8374.25,8376.0,195
12111149,8376,8376.5,8375.25,8375.25,211
12111150,8375.25,8376.5,8375.0,8375.75,191
12111151,8375.75,8375.75,8375.0,8375.25,124
12111152,8375.25,8375.5,8374.5,8375.25,76
12111153,8375.25,8377,8375.0,8376.25,156
12111154,8376.25,8376.75,8374.0,8374.25,198
12111155,8374.25,8376,8374.25,8375.25,109
12111156,8375.25,8376.25,8375.25,8375.75,90
12111157,8375.75,8377,8375.75,8376.5,144
12111158,8376.5,8378,8376.5,8377.75,200
12111159,8377.75,8378.5,8377.25,8377.75,195
12111200,8377.75,8378,8374.75,8376.25,418
12111201,8376.25,8378.25,8375.5,8377.0,355
12111202,8377,8377.5,8376.25,8377.0,114
12111203,8377,8378.5,8377.0,8378.0,138
12111204,8378,8378.25,8375.5,8376.0,247
12111205,8376,8376.5,8374.75,8375.25,225
12111206,8375.25,8376.75,8375.0,8376.0,215
12111207,8376,8376.5,8375.25,8375.75,87
12111208,8375.75,8375.75,8375.25,8375.25,70
12111209,8375.25,8376.25,8375.25,8375.5,78
12111210,8375.5,8376.25,8375.0,8375.75,179
12111211,8375.75,8376.25,8375.5,8376.25,86
12111212,8376.25,8377.5,8376.25,8376.75,126
12111213,8376.75,8377,8376.25,8377.0,90
12111214,8377,8378,8377.0,8377.5,104
12111215,8377.5,8379.25,8377.25,8378.25,220
12111216,8378.25,8379.5,8378.25,8379.5,254
12111217,8379.5,8379.75,8378.25,8378.5,296
12111218,8378.5,8379.5,8378.5,8378.75,116
12111219,8378.75,8380,8378.75,8379.25,144
12111220,8379.25,8380.25,8379.25,8380.25,301
12111221,8380.25,8380.5,8379.0,8379.0,224
12111222,8379,8379.25,8377.75,8378.75,197
12111223,8378.75,8380,8378.25,8379.0,162
12111224,8379,8379,8377.75,8378.75,95
12111225,8378.75,8380.5,8378.75,8380.5,187
12111226,8380.5,8382.25,8380.5,8382.0,603
12111227,8382,8382.75,8381.5,8381.5,234
12111228,8381.5,8382.25,8381.25,8381.75,286
12111229,8381.75,8382.5,8381.5,8382.0,202
12111230,8382,8383.25,8382.0,8382.25,396
12111231,8382.25,8382.5,8381.25,8382.5,253
12111232,8382.5,8382.5,8381.0,8381.5,211
12111233,8381.5,8381.75,8380.75,8381.25,84
12111234,8381.25,8382.25,8381.0,8382.25,98
12111235,8382.25,8383,8381.75,8382.0,137
12111236,8382,8382.25,8381.5,8382.0,72
12111237,8382,8382.25,8380.75,8381.0,190
12111238,8381,8381,8379.5,8379.75,293
12111239,8379.75,8380.5,8377.75,8378.0,302
12111240,8378,8379.25,8377.25,8378.25,302
12111241,8378.25,8379.25,8378.0,8378.75,229
12111242,8378.75,8379.25,8378.25,8379.25,97
12111243,8379.25,8380.25,8379.25,8379.75,216
12111244,8379.75,8380,8379.25,8379.25,118
12111245,8379.25,8380,8379.0,8379.75,143
12111246,8379.75,8380,8378.75,8380.0,92
12111247,8380,8380.5,8379.5,8380.25,105
12111248,8380.25,8381.25,8380.0,8380.75,138
12111249,8380.75,8382.25,8380.25,8382.0,182
12111250,8382,8383.5,8382.0,8382.5,278
12111251,8382.5,8382.75,8382.0,8382.25,246
12111252,8382.25,8382.5,8381.5,8382.0,96
12111253,8382,8382.75,8381.5,8382.75,179
12111254,8382.75,8383.25,8381.75,8381.75,183
12111255,8381.75,8382.5,8381.0,8381.25,94
12111256,8381.25,8381.5,8380.5,8380.75,146
12111257,8380.75,8382.5,8380.75,8381.75,102
12111258,8381.75,8382.75,8380.75,8380.75,121
12111259,8380.75,8384.25,8380.75,8383.5,183
12111300,8383.5,8383.75,8376.0,8380.75,1260
12111301,8380.75,8385.25,8379.75,8384.75,816
12111302,8384.75,8387.25,8382.25,8386.0,635
12111303,8386,8389.75,8385.25,8389.25,898
12111304,8389.25,8391.5,8388.25,8391.0,622
12111305,8391,8394.25,8391.0,8393.75,746
12111306,8393.75,8397,8393.5,8395.5,1279
12111307,8395.5,8395.75,8391.25,8392.75,909
12111308,8392.75,8394.25,8391.5,8393.25,445
12111309,8393.25,8394,8393.0,8394.0,221
12111310,8394,8394.25,8390.5,8391.75,714
12111311,8391.75,8392.75,8391.25,8391.25,221
12111312,8391.25,8392.75,8391.25,8392.0,293
12111313,8392,8392.75,8391.5,8391.75,259
12111314,8391.75,8392.75,8390.0,8390.0,576
12111315,8390,8391.75,8389.5,8391.25,717
12111316,8391.25,8392.75,8391.0,8392.75,241
12111317,8392.75,8395.5,8392.25,8394.25,786
12111318,8394.25,8398.75,8394.25,8396.5,1349
12111319,8396.5,8397.5,8396.0,8396.25,380
12111320,8396.25,8398,8396.25,8397.0,258
12111321,8397,8397.25,8394.75,8396.0,445
12111322,8396,8396,8394.75,8395.75,322
12111323,8395.75,8402,8395.75,8400.75,1183
12111324,8400.75,8402,8398.25,8398.75,625
12111325,8398.75,8400,8397.25,8397.5,427
12111326,8397.5,8397.75,8394.75,8395.5,698
12111327,8395.5,8396,8394.75,8394.75,258
12111328,8394.75,8395.75,8394.5,8394.75,311
12111329,8394.75,8396,8394.75,8395.5,249
12111330,8395.5,8396.25,8394.75,8396.0,257
12111331,8396,8397.25,8395.5,8396.0,241
12111332,8396,8396.25,8394.75,8395.0,189
12111333,8395,8395.75,8391.5,8392.0,561
12111334,8392,8394.25,8391.5,8393.75,564
12111335,8393.75,8394.75,8392.5,8393.0,296
12111336,8393,8393.5,8392.5,8393.0,161
12111337,8393,8397,8393.0,8396.5,511
12111338,8396.5,8401,8396.0,8400.5,1362
12111339,8400.5,8400.5,8396.75,8397.75,908
12111340,8397.75,8398.25,8391.0,8396.25,1572
12111341,8396.25,8403,8396.0,8401.75,1882
12111342,8401.75,8401.75,8397.5,8401.25,1054
12111343,8401.25,8403.75,8398.75,8399.75,1616
12111344,8399.75,8402,8399.75,8400.25,558
12111345,8400.25,8400.75,8395.5,8398.0,1023
12111346,8398,8400.25,8396.0,8400.25,618
12111347,8400.25,8401.25,8397.75,8400.25,580
12111348,8400.25,8401,8398.75,8399.75,569
12111349,8399.75,8400.75,8398.25,8400.25,290
12111350,8400.25,8401.25,8399.25,8399.25,391
12111351,8399.25,8399.25,8396.5,8397.5,474
12111352,8397.5,8400.75,8397.25,8400.25,313
12111353,8400.25,8406.25,8400.0,8404.25,1932
12111354,8404.25,8404.75,8402.0,8404.0,862
12111355,8404,8407.5,8404.0,8405.75,1159
12111356,8405.75,8406.5,8405.0,8406.0,455
12111357,8406,8407.25,8405.5,8406.25,608
12111358,8406.25,8407.25,8405.0,8405.5,405
12111359,8405.5,8407.5,8405.5,8407.5,502
12111400,8407.5,8411,8406.5,8407.5,1795
12111401,8407.5,8410,8405.75,8405.75,741
12111402,8405.75,8406.75,8404.0,8405.25,802
12111403,8405.25,8407.25,8404.25,8404.75,368
12111404,8404.75,8405,8403.0,8404.25,537
12111405,8404.25,8405,8403.0,8403.75,448
12111406,8403.75,8406.25,8403.25,8405.25,494
12111407,8405.25,8406.25,8404.5,8404.75,260
12111408,8404.75,8405,8402.75,8403.25,374
12111409,8403.25,8406,8403.25,8405.5,309
12111410,8405.5,8406.25,8404.25,8404.75,271
12111411,8404.75,8404.75,8403.25,8403.5,261
12111412,8403.5,8404.25,8401.5,8402.25,403
12111413,8402.25,8403.5,8398.25,8399.25,1518
12111414,8399.25,8401.75,8399.25,8401.25,556
12111415,8401.25,8402.25,8398.75,8400.0,618
12111416,8400,8401.25,8399.0,8399.0,382
12111417,8399,8399.75,8398.25,8399.0,499
12111418,8399,8399,8397.0,8397.5,845
12111419,8397.5,8400.5,8397.5,8399.5,397
12111420,8399.5,8400.25,8398.5,8400.25,242
12111421,8400.25,8402.5,8400.0,8400.5,663
12111422,8400.5,8403,8399.25,8402.25,558
12111423,8402.25,8402.5,8401.0,8402.0,321
12111424,8402,8404,8401.5,8403.75,581
12111425,8403.75,8405.75,8402.5,8405.0,493
12111426,8405,8405.75,8404.0,8404.0,359
12111427,8404,8406.75,8403.5,8406.25,334
12111428,8406.25,8407.75,8406.0,8406.25,493
12111429,8406.25,8406.25,8404.25,8405.25,429
12111430,8405.25,8406.25,8402.75,8405.0,774
12111431,8405,8408.5,8404.75,8407.0,929
12111432,8407,8408,8406.5,8407.25,400
12111433,8407.25,8407.5,8405.25,8405.25,387
12111434,8405.25,8405.75,8404.0,8404.25,491
12111435,8404.25,8405.25,8403.25,8405.0,259
12111436,8405,8405,8403.0,8403.75,275
12111437,8403.75,8404.25,8400.0,8400.25,802
12111438,8400.25,8402.25,8400.25,8401.25,499
12111439,8401.25,8402,8400.75,8401.5,260
12111440,8401.5,8402,8399.75,8400.5,346
12111441,8400.5,8403,8400.0,8402.75,459
12111442,8402.75,8403,8401.5,8402.0,201
12111443,8402,8402,8400.5,8401.5,319
12111444,8401.5,8402.5,8400.75,8402.0,168
12111445,8402,8402,8399.25,8399.5,582
12111446,8399.5,8401.25,8398.75,8400.25,478
12111447,8400.25,8401.25,8398.0,8398.5,489
12111448,8398.5,8398.75,8395.25,8396.5,1086
12111449,8396.5,8397.25,8394.5,8395.5,700
12111450,8395.5,8404.25,8395.5,8403.5,2280
12111451,8403.5,8404.75,8402.75,8403.75,485
12111452,8403.75,8404.25,8402.0,8402.5,568
12111453,8402.5,8403,8401.0,8403.0,561
12111454,8403,8408.25,8402.25,8407.75,1655
12111455,8407.75,8408.25,8403.75,8403.75,1325
12111456,8403.75,8406,8403.75,8405.75,572
12111457,8405.75,8408.25,8405.5,8406.5,1175
12111458,8406.5,8408.5,8406.25,8407.25,904
12111459,8407.25,8410.5,8401.5,8404.5,4321
12111500,8404.5,8404.5,8400.25,8403.75,2268
12111501,8403.75,8408.25,8403.0,8407.5,879
12111502,8407.5,8407.5,8406.25,8407.25,352
12111503,8407.25,8407.5,8405.25,8406.0,308
12111504,8406,8407,8406.0,8406.5,314
12111505,8406.5,8407,8406.25,8407.0,285
12111506,8407,8407.25,8405.5,8405.75,330
12111507,8405.75,8405.75,8405.0,8405.25,164
12111508,8405.25,8405.5,8404.0,8405.25,241
12111509,8405.25,8405.5,8404.5,8404.75,158
12111510,8404.75,8405.75,8403.75,8405.25,248
12111511,8405.25,8405.5,8404.75,8404.75,99
12111512,8404.75,8405.75,8404.25,8405.0,147
12111513,8405,8406.25,8404.5,8406.25,189
12111514,8406.25,8406.5,8404.75,8405.0,377
12111530,8405,8405.5,8404.25,8405.5,154
12111531,8405.5,8406,8404.75,8404.75,74
12111532,8404.75,8406,8404.75,8406.0,30
12111533,8406,8406.25,8405.5,8406.0,24
12111534,8406,8406.25,8406.0,8406.0,17
12111535,8406,8406,8403.5,8404.75,157
12111536,8404.75,8405.5,8404.75,8405.5,26
12111537,8405.5,8406,8405.5,8406.0,30
12111538,8406,8406.5,8406.0,8406.25,41
12111539,8406.25,8406.5,8406.0,8406.25,26
12111540,8406.25,8406.75,8406.0,8406.25,42
12111541,8406.25,8406.5,8406.0,8406.25,22
12111542,8406.25,8406.75,8406.25,8406.5,23
12111543,8406.5,8406.75,8406.25,8406.25,20
12111544,8406.25,8406.5,8406.0,8406.5,25
12111545,8406.5,8407.5,8406.25,8406.75,72
12111546,8406.75,8407.5,8406.75,8407.5,31
12111547,8407.5,8407.75,8407.0,8407.0,17
12111548,8407,8407.25,8406.75,8407.0,17
12111549,8407,8407,8406.5,8406.75,21
12111550,8406.75,8408,8406.75,8407.0,71
12111551,8407,8407.5,8406.75,8406.75,21
12111552,8406.75,8407,8406.5,8406.75,10
12111553,8406.75,8407,8406.5,8407.0,11
12111554,8407,8407.75,8407.0,8407.75,49
12111555,8407.75,8408,8407.0,8407.75,55
12111556,8407.75,8408,8407.25,8407.75,20
12111557,8407.75,8408.75,8407.5,8408.75,54
12111558,8408.75,8408.75,8407.75,8407.75,33
12111559,8407.75,8408.75,8407.75,8407.75,83
12111600,8407.75,8407.75,8407.75,8407.75,0
12111601,8407.75,8407.75,8407.75,8407.75,0
12111602,8407.75,8407.75,8407.75,8407.75,0
12111603,8407.75,8407.75,8407.75,8407.75,0
12111604,8407.75,8407.75,8407.75,8407.75,0
12111605,8407.75,8407.75,8407.75,8407.75,0
12111606,8407.75,8407.75,8407.75,8407.75,0
12111607,8407.75,8407.75,8407.75,8407.75,0
12111608,8407.75,8407.75,8407.75,8407.75,0
12111609,8407.75,8407.75,8407.75,8407.75,0
12111610,8407.75,8407.75,8407.75,8407.75,0
12111611,8407.75,8407.75,8407.75,8407.75,0
12111612,8407.75,8407.75,8407.75,8407.75,0
12111613,8407.75,8407.75,8407.75,8407.75,0
12111614,8407.75,8407.75,8407.75,8407.75,0
12111615,8407.75,8407.75,8407.75,8407.75,0
12111616,8407.75,8407.75,8407.75,8407.75,0
12111617,8407.75,8407.75,8407.75,8407.75,0
12111618,8407.75,8407.75,8407.75,8407.75,0
12111619,8407.75,8407.75,8407.75,8407.75,0
12111620,8407.75,8407.75,8407.75,8407.75,0
12111621,8407.75,8407.75,8407.75,8407.75,0
12111622,8407.75,8407.75,8407.75,8407.75,0
12111623,8407.75,8407.75,8407.75,8407.75,0
12111624,8407.75,8407.75,8407.75,8407.75,0
12111625,8407.75,8407.75,8407.75,8407.75,0
12111626,8407.75,8407.75,8407.75,8407.75,0
12111627,8407.75,8407.75,8407.75,8407.75,0
12111628,8407.75,8407.75,8407.75,8407.75,0
12111629,8407.75,8407.75,8407.75,8407.75,0
12111630,8407.75,8407.75,8407.75,8407.75,0
12111631,8407.75,8407.75,8407.75,8407.75,0
12111632,8407.75,8407.75,8407.75,8407.75,0
12111633,8407.75,8407.75,8407.75,8407.75,0
12111634,8407.75,8407.75,8407.75,8407.75,0
12111635,8407.75,8407.75,8407.75,8407.75,0
12111636,8407.75,8407.75,8407.75,8407.75,0
12111637,8407.75,8407.75,8407.75,8407.75,0
12111638,8407.75,8407.75,8407.75,8407.75,0
12111639,8407.75,8407.75,8407.75,8407.75,0
12111640,8407.75,8407.75,8407.75,8407.75,0
12111641,8407.75,8407.75,8407.75,8407.75,0
12111642,8407.75,8407.75,8407.75,8407.75,0
12111643,8407.75,8407.75,8407.75,8407.75,0
12111644,8407.75,8407.75,8407.75,8407.75,0
12111645,8407.75,8407.75,8407.75,8407.75,0
12111646,8407.75,8407.75,8407.75,8407.75,0
12111647,8407.75,8407.75,8407.75,8407.75,0
12111648,8407.75,8407.75,8407.75,8407.75,0
12111649,8407.75,8407.75,8407.75,8407.75,0
12111650,8407.75,8407.75,8407.75,8407.75,0
12111651,8407.75,8407.75,8407.75,8407.75,0
12111652,8407.75,8407.75,8407.75,8407.75,0
12111653,8407.75,8407.75,8407.75,8407.75,0
12111654,8407.75,8407.75,8407.75,8407.75,0
12111655,8407.75,8407.75,8407.75,8407.75,0
12111656,8407.75,8407.75,8407.75,8407.75,0
12111657,8407.75,8407.75,8407.75,8407.75,0
12111658,8407.75,8407.75,8407.75,8407.75,0
12111659,8407.75,8407.75,8407.75,8407.75,0
12111700,8407.5,8408.25,8406.0,8406.75,222
12111701,8406.75,8406.75,8405.0,8405.0,92
12111702,8405,8407,8405.0,8407.0,145
12111703,8407,8407.75,8406.75,8407.5,60
12111704,8407.5,8407.5,8407.0,8407.0,27
12111705,8407,8407.75,8407.0,8407.25,21
12111706,8407.25,8408,8407.25,8408.0,16
12111707,8408,8408.25,8407.75,8407.75,16
12111708,8407.75,8408,8407.75,8407.75,16
12111709,8407.75,8408.5,8407.75,8408.5,27
12111710,8408.5,8408.75,8408.25,8408.25,35
12111711,8408.25,8408.25,8407.25,8407.25,32
12111712,8407.25,8407.75,8406.75,8407.0,30
12111713,8407,8407.25,8406.75,8406.75,8
12111714,8406.75,8407,8406.0,8406.25,25
12111715,8406.25,8406.75,8406.0,8406.5,39
12111716,8406.5,8406.75,8406.5,8406.75,18
12111717,8406.75,8406.75,8406.25,8406.5,12
12111718,8406.5,8406.75,8406.5,8406.75,7
12111719,8406.75,8406.75,8406.5,8406.75,10
12111720,8406.75,8407,8406.75,8406.75,6
12111721,8406.75,8407.5,8406.75,8407.25,21
12111722,8407.25,8407.75,8407.0,8407.75,21
12111723,8407.75,8408,8407.5,8407.75,14
12111724,8407.75,8408.25,8407.5,8408.0,19
12111725,8408,8408.5,8408.0,8408.25,14
12111726,8408.25,8409,8408.25,8408.75,61
12111727,8408.75,8409.25,8408.75,8409.0,10
12111728,8409,8409,8408.5,8408.75,15
12111729,8408.75,8409.25,8408.75,8408.75,13
12111730,8408.75,8409.5,8408.75,8409.5,26
12111731,8409.5,8409.5,8409.25,8409.5,10
12111732,8409.5,8409.5,8409.0,8409.0,30
12111733,8409,8409.75,8409.0,8409.0,26
12111734,8409,8409.5,8409.0,8409.25,17
12111735,8409.25,8409.5,8409.25,8409.25,20
12111736,8409.25,8409.5,8409.0,8409.5,6
12111737,8409.5,8409.5,8409.0,8409.25,8
12111738,8409.25,8409.5,8409.0,8409.25,24
12111739,8409.25,8409.5,8409.0,8409.5,21
12111740,8409.5,8409.75,8409.25,8409.25,21
12111741,8409.25,8409.25,8409.0,8409.25,8
12111742,8409.25,8409.75,8409.25,8409.75,26
12111743,8409.75,8410.5,8408.75,8409.25,72
12111744,8409.25,8409.5,8407.75,8409.5,69
12111745,8409.5,8410,8409.0,8410.0,21
12111746,8410,8410.25,8409.5,8410.25,15
12111747,8410.25,8413.5,8410.0,8412.25,231
12111748,8412.25,8413.25,8412.0,8412.5,81
12111749,8412.5,8412.75,8412.25,8412.75,24
12111750,8412.75,8413.25,8412.5,8413.25,31
12111751,8413.25,8413.5,8413.0,8413.25,51
12111752,8413.25,8413.5,8413.0,8413.25,55
12111753,8413.25,8413.75,8413.25,8413.25,33
12111754,8413.25,8413.25,8412.5,8412.5,28
12111755,8412.5,8413.75,8412.25,8413.5,55
12111756,8413.5,8415.5,8413.5,8414.0,200
12111757,8414,8414.75,8413.75,8414.0,38
12111758,8414,8414.5,8414.0,8414.5,7
12111759,8414.5,8414.75,8414.5,8414.75,23
12111800,8414.75,8415.25,8413.75,8413.75,108
12111801,8413.75,8414.5,8413.5,8413.5,86
12111802,8413.5,8413.5,8409.75,8411.25,292
12111803,8411.25,8412.5,8411.25,8411.5,84
12111804,8411.5,8413.5,8410.75,8412.5,110
12111805,8412.5,8414.75,8412.5,8413.75,91
12111806,8413.75,8414,8412.25,8412.5,45
12111807,8412.5,8412.75,8411.75,8411.75,63
12111808,8411.75,8412.5,8411.0,8412.25,55
12111809,8412.25,8412.5,8411.0,8411.75,41
12111810,8411.75,8411.75,8410.75,8411.25,27
12111811,8411.25,8411.25,8410.5,8410.5,36
12111812,8410.5,8411,8410.25,8410.75,54
12111813,8410.75,8412.75,8410.5,8412.25,60
12111814,8412.25,8414,8412.25,8412.25,97
12111815,8412.25,8413,8410.75,8410.75,83
12111816,8410.75,8412.75,8410.75,8412.5,77
12111817,8412.5,8412.5,8410.75,8411.75,50
12111818,8411.75,8412,8411.25,8411.75,33
12111819,8411.75,8412.25,8410.5,8411.75,63
12111820,8411.75,8412.25,8411.0,8411.0,59
12111821,8411,8411.5,8410.5,8411.25,20
12111822,8411.25,8411.75,8411.0,8411.5,17
12111823,8411.5,8412.25,8411.5,8412.0,18
12111824,8412,8412.25,8410.75,8410.75,17
12111825,8410.75,8411.25,8410.75,8411.25,11
12111826,8411.25,8411.5,8411.0,8411.5,12
12111827,8411.5,8411.75,8410.75,8411.0,28
12111828,8411,8411,8408.25,8408.5,144
12111829,8408.5,8408.5,8407.75,8407.75,84
12111830,8407.75,8409,8407.5,8408.5,89
12111831,8408.5,8408.75,8407.25,8408.75,100
12111832,8408.75,8408.75,8407.5,8407.5,32
12111833,8407.5,8407.75,8406.75,8407.25,35
12111834,8407.25,8407.5,8406.5,8406.75,56
12111835,8406.75,8407.25,8406.25,8406.5,68
12111836,8406.5,8407.5,8406.25,8407.5,67
12111837,8407.5,8407.5,8406.0,8406.25,102
12111838,8406.25,8407.25,8406.25,8407.25,22
12111839,8407.25,8408.75,8407.25,8408.0,76
12111840,8408,8408.5,8407.25,8407.25,30
12111841,8407.25,8408.75,8407.25,8408.75,25
12111842,8408.75,8408.75,8407.25,8407.75,30
12111843,8407.75,8408.25,8407.75,8407.75,21
12111844,8407.75,8408,8407.25,8407.5,10
